image_name,tags
cg_mmm_worlds_2019_0000000402,10-6 10-7 11-11 11-12 11-7 12-11 12-12 2-5 3-2 3-6 4-6 6-7 6-8 9-7
hka_mg_worlds_2019_0000001080,2-3 2-4 4-5 5-5 6-7 7-7 8-10 8-11 8-12 8-8 9-12 9-8
hka_lk_worlds_2019_0000000419,10-7 11-11 11-12 11-7 12-11 12-12 2-2 2-3 4-8 4-9 5-1 5-2 5-9 6-10 6-6 6-7 6-9 7-7 9-10
hka_mg_worlds_2019_0000001007,10-10 11-10 4-4 4-5 5-6 5-7 6-7 7-7 7-8 7-9 8-9
spy_uol_5_2019_0000000291,10-12 10-13 11-12 2-3 2-4 4-7 6-8
dwg_fla_worlds_2019_0000000323,10-1 12-10 12-11 13-10 3-1 4-1 4-2 5-2 5-7 6-7 6-8 8-5
lk_mg_worlds_2019_0000000498,10-12 10-13 10-5 11-11 11-12 11-13 12-12 3-2 4-1 4-2 4-3 5-2 5-3 6-10 6-9 7-10 7-7 7-8 7-9
spy_uol_4_2019_0000001524,10-3 10-4 10-8 10-9 11-10 12-1 12-10 12-11 12-9 13-5 5-11 9-5 9-9
hka_isg_3_2019_0000000004,3-6 4-6 4-7 5-7 6-2 6-8 6-9 7-4 7-5 7-9 8-11 8-12
spy_uol_5_2019_0000000314,11-11 11-12 12-10 12-11 12-12 3-1 3-2 4-1 4-2 4-3 4-5 5-2 5-3 6-7
dwg_ryl_worlds_2019_0000000978,3-11 7-6 8-6 8-7 9-6
fla_ryl_2_worlds_2019_0000000872,10-12 10-13 11-12 11-13 3-2 3-3 4-1 4-2 4-5 5-2 5-3 6-2 6-3 8-6 8-7 9-11
cg_ryl_2_worlds_2019_0000000756,10-10 10-11 11-11 11-12 12-10 12-11 12-12 13-11 5-5 7-6 7-8 8-6 8-7 8-8 9-11
cg_mmm_worlds_2019_0000000519,10-1 11-1 12-1 12-2 13-1 13-3 13-4 2-3 2-4 3-3 3-4 5-4 5-6 6-5 6-8 7-12 7-13 7-6 7-8
spy_uol_4_2019_0000000825,12-11 12-8 12-9 13-11 13-8 4-2 5-7 5-8 5-9 6-2 6-7 6-8 7-1 7-2 7-8 8-5 8-6 9-5 9-6
lk_mg_worlds_2019_0000000675,11-11 11-12 12-12 4-2 4-3 5-4 5-5 5-6 6-4 6-5 6-6 7-5 7-6 7-7
hka_isg_2_2019_0000000513,1-11 1-12 10-2 10-3 12-10 12-9 2-10 2-11 2-2 3-1 3-2 4-7 5-4 6-4 7-4 7-5 7-6 7-7 9-2 9-3
spy_uol_4_2019_0000001193,5-3 5-4 5-5 5-6 6-5 6-6 7-5 7-6
fla_ryl_2_worlds_2019_0000001331,6-12 6-6 6-7 6-8 7-12 7-6 7-7 7-8 7-9 8-12 8-6 8-7 9-11 9-12
lk_mg_worlds_2019_0000000293,1-13 10-1 10-12 10-13 11-1 11-12 11-13 12-12 12-13 2-2 2-3 3-6 3-7 5-3 6-6
dwg_lk_worlds_2019_0000000141,1-2 1-3 10-11 10-12 10-13 11-12 2-11 2-12 4-1 4-2 6-7 8-10 8-9 9-11 9-12 9-13 9-9
hka_lk_worlds_2019_0000000020,10-10 10-11 10-8 10-9 11-4 3-2 3-3 3-4 3-5 4-2 4-3 4-4 4-5 6-4 6-5 6-7 6-8 7-5 7-6 7-7 7-8 7-9 8-5 8-6 8-9 9-8 9-9
isg_spy_worlds_2019_0000000127,1-13 10-12 11-11 11-12 11-2 11-3 12-2 12-6 12-7 2-2 2-3 2-4 3-2 4-3 4-7 5-3 5-4 5-7
cg_mmm_worlds_2019_0000000601,12-1 12-10 13-1 13-10 2-3 3-2 3-3 4-1 4-2 5-4 6-4 7-10 8-5 8-6 9-4 9-5 9-6 9-7 9-8
dwg_lk_4_worlds_2019_0000000593,1-7 11-12 12-11 12-12 2-5 2-7 3-7 4-6 6-6 6-7 6-8 7-8 7-9 8-12 8-4 9-12 9-13 9-4
spy_uol_5_2019_0000000704,11-10 11-11 12-10 12-11 13-1 13-10 2-5 3-4 3-5 4-7 6-5 6-6 6-7 6-8 7-7
spy_uol_4_2019_0000000261,11-10 11-11 12-10 12-11 3-1 3-11 3-2 3-7 3-8 4-1 4-11 4-2 6-7 6-8 7-3 7-7 8-9
spy_uol_4_2019_0000001238,10-6 10-8 11-11 11-8 11-9 12-11 6-2 6-3 7-1 7-2 7-3 7-4 7-5 7-6 8-6 9-6 9-7
spy_uol_5_2019_0000001672,13-1 5-6 6-6 6-7 7-6 7-7 7-8 8-5 8-6 8-8 8-9 9-6
lk_mg_worlds_2019_0000000614,11-11 11-12 2-3 2-4 2-5 3-3 3-4 3-5 5-4 6-4 7-3 7-4 7-7 7-8 8-11
spy_uol_2_2019_0000000596,10-10 10-6 10-7 10-9 11-10 11-7 12-9 13-10 13-9 2-2 2-3 3-1 3-2 3-3 4-9 9-7
hka_mg_worlds_2019_0000001234,3-5 3-7 4-5 4-6 5-12 5-13 5-5 5-6 5-8 5-9 6-8 8-9
lk_mg_2_worlds_2019_0000000829,10-9 11-11 12-11 6-1 6-2 6-5 6-7 7-1 7-2 7-5 7-6 8-10 8-7 8-9 9-7 9-9
dfm_spy_worlds_2019_0000000032,12-9 2-4 5-3 5-4 6-10 6-11 6-7 6-8 7-11 7-7 7-8 8-5 9-7
mmm_uol_worlds_2019_0000000155,10-8 10-9 11-9 12-10 12-9 13-10 2-2 2-3 2-6 3-2 3-3 3-6 7-6 7-7 8-5 8-6 9-5
isg_spy_worlds_2019_0000000507,10-12 10-9 11-12 12-11 12-12 3-2 4-2 5-9 6-8 6-9 8-10 8-9 9-10 9-8 9-9
spy_uol_3_2019_0000000161,1-6 10-9 12-10 12-7 12-8 13-1 13-10 4-12 4-13 6-6 6-8 7-12 7-6 9-9
spy_uol_2_2019_0000000231,1-3 10-8 10-9 11-10 11-11 11-12 11-8 11-9 12-10 12-12 12-9 2-3 7-1 7-2 7-4 7-5 7-6 7-7 8-5
dwg_lk_3_worlds_2019_0000001025,10-1 10-3 10-4 13-4 13-5 2-2 3-1 3-2 5-3 5-4 6-2 7-3 7-4 8-4
spy_uol_3_2019_0000000495,10-10 11-7 11-9 12-11 12-4 13-4 3-2 4-1 4-2 8-6 9-6
spy_uol_4_2019_0000000743,10-10 10-9 13-1 4-1 4-2 5-1 5-2 5-4 6-3 6-4 7-3 7-4 9-10 9-12 9-13 9-9
dwg_ryl_worlds_2019_0000000659,10-6 10-7 10-9 11-11 11-12 11-6 11-7 12-10 12-11 2-3 3-11 6-4 7-7 7-8 8-6 8-7 9-1 9-6 9-7 9-8 9-9
dfm_spy_worlds_2019_0000000236,0-13 0-9 1-13 1-8 1-9 11-11 12-11 12-12 2-1 2-2 3-2 5-9 6-6 6-7 6-9 7-6 8-1 8-6
hka_isg_3_2019_0000000219,11-11 11-12 12-10 12-11 12-12 2-12 3-1 3-12 3-13 3-2 3-3 4-1 4-2 5-2 5-3 6-2 6-3 6-7 6-8
spy_uol_5_2019_0000000567,10-12 10-13 11-13 3-1 3-2 4-1 4-10 4-2 5-10 7-6 7-7 9-12 9-13
dwg_lk_3_worlds_2019_0000001004,11-8 11-9 12-6 12-9 13-6 4-3 4-4 5-4 6-3 6-4 7-7 8-1 8-2 8-5 8-7 8-8
spy_uol_5_2019_0000001851,10-4 2-2 3-2 7-6 7-7 8-4 8-6 8-7 9-4
cg_ryl_1_worlds_2019_0000000602,1-7 1-8 11-11 12-11 13-4 2-12 2-13 2-7 2-8 3-2 4-2 7-5 7-6 7-7 7-8 8-2 8-4 8-5 8-6 8-8 9-5 9-6
hka_lk_worlds_2019_0000000361,0-12 10-10 10-11 11-8 11-9 12-10 12-11 12-9 13-10 3-1 4-1 6-6 6-7 6-8 7-6 7-7 7-8 9-10 9-11
fla_ryl_3_worlds_2019_0000000842,2-5 3-2 3-3 4-3 5-2 5-3 8-7 8-8 9-7 9-8
lk_mg_2_worlds_2019_0000000026,10-12 10-13 10-8 10-9 12-10 4-3 4-5 5-5 6-4 6-6 7-3 7-4 7-6 8-6 9-8 9-9
isg_spy_worlds_2019_0000000172,11-11 12-11 2-2 2-3 3-2 4-1 4-8 5-8 6-7 7-7 9-7 9-8
spy_uol_5_2019_0000000321,1-10 10-12 10-8 10-9 11-10 11-11 11-9 13-10 3-1 3-2 4-1 4-2 5-2 5-5 5-6 6-7 6-8
dwg_lk_worlds_2019_0000001079,1-7 1-8 12-1 12-5 12-6 13-1 13-7 13-8 2-7 2-8 5-7 6-7 6-8 7-4 7-5 7-7 7-8 8-5
hka_isg_1_2019_0000000414,10-9 11-12 11-13 11-3 11-4 11-9 12-12 12-2 12-3 13-3 2-2 3-2 3-4 3-5 6-6 6-7 8-11 8-12 9-13 9-9
lk_mg_2_worlds_2019_0000001295,13-8 13-9 2-2 3-3 3-4 3-5 4-3 4-4 5-3 5-4 5-6 6-3 6-4 8-6
cg_uol_worlds_2019_0000000153,10-11 10-12 11-10 11-11 12-10 3-1 3-7 4-1 5-3 5-7 5-8 6-6 6-7 6-9 7-7
cg_mmm_worlds_2019_0000000737,1-3 1-4 11-9 12-10 12-9 13-10 13-9 2-2 2-3 2-4 2-5 3-3 4-4 6-6 6-7 6-8
hka_lk_worlds_2019_0000000170,11-11 12-1 13-0 13-1 2-1 2-2 3-1 3-2 8-10 8-11 9-10 9-11
spy_uol_3_2019_0000001260,10-3 10-4 11-3 11-4 11-5 11-6 12-4 12-5 12-6 12-7 8-1 8-2 9-1 9-5
spy_uol_6_2019_0000000315,1-4 11-10 11-11 11-12 11-7 11-8 12-10 12-11 2-3 2-4 3-3 6-5 6-6 7-7 7-8 8-7 8-8
dwg_fla_worlds_2019_0000000715,11-1 12-1 2-1 2-2 2-5 2-6 3-1 3-2 3-5 3-6 4-1 4-2 5-13 5-2 6-12 6-13 6-2 6-3 6-7 6-8 7-6 8-12
cg_uol_worlds_2019_0000000320,0-12 0-13 1-12 1-13 11-10 11-11 11-12 12-10 12-11 2-2 3-10 3-9 4-3 4-4 5-4 6-7 6-8 7-6
spy_uol_6_2019_0000001065,10-6 12-9 13-9 7-6 8-4 8-6 8-7 9-4 9-5 9-6
spy_uol_2_2019_0000000450,1-3 11-8 12-10 12-2 12-3 12-8 12-9 13-2 13-3 2-2 2-3 6-3 6-4 7-3 7-4
hka_lk_2_worlds_2019_0000000758,1-13 1-9 10-8 10-9 11-9 2-10 2-3 2-9 6-8 6-9 7-1 7-2 7-7 7-8 7-9 8-1 8-10 8-11 8-12 8-2 9-12
cg_ryl_1_worlds_2019_0000000485,12-11 3-2 3-6 4-2 4-3 4-5 5-5 7-6 7-7 8-6 8-7 8-8 9-8
hka_isg_2_2019_0000001095,10-6 10-7 11-7 5-6 6-2 6-6 7-6 7-7 8-5 8-6 9-11 9-12 9-5 9-6
dfm_spy_worlds_2019_0000000924,0-11 0-12 1-11 10-7 10-8 11-11 11-12 11-7 11-8 11-9 12-8 12-9 2-4 2-5 4-5 5-4 5-5 5-7 6-9 7-8 7-9 8-5 8-6 8-8
dwg_ryl_worlds_2019_0000000047,10-5 10-6 11-11 11-12 12-11 12-12 2-2 2-3 3-2 6-7 6-8 7-11 7-12 7-7 7-8 8-11 8-12
dwg_fla_worlds_2019_0000000645,12-10 12-11 12-9 2-2 3-1 3-2 4-1 4-6 5-8 6-3 6-8
spy_uol_3_2019_0000001308,10-1 10-3 10-4 11-3 11-4 6-12 9-3 9-4
spy_uol_6_2019_0000000671,1-13 12-7 12-8 13-1 13-7 3-3 4-1 4-5 5-1 5-2 6-12 6-2 6-7 6-8 7-8 8-2
cg_ryl_1_worlds_2019_0000000677,1-3 11-12 11-4 12-11 12-12 13-2 2-2 2-3 3-2 6-5 7-6 7-7 7-8 8-10 8-11 8-6
cg_ryl_2_worlds_2019_0000000899,10-11 5-10 5-6 5-7 5-9 6-7 7-5 7-7 8-11 8-12 8-5 8-6 8-7 8-8 9-12
dwg_lk_worlds_2019_0000001381,10-11 10-12 5-4 5-5 6-4 6-5 7-3 7-4 7-5 7-6 8-4 8-5 8-6
fla_ryl_3_worlds_2019_0000000847,10-6 10-7 12-11 12-12 12-9 6-1 6-2 6-4 7-1 7-2 9-6 9-7 9-8
spy_uol_2_2019_0000000493,11-3 12-11 12-3 3-5 4-5 4-6 5-5 5-6 6-11 6-12 6-6
dwg_fla_worlds_2019_0000000753,10-12 2-3 2-4 2-6 2-7 3-7 4-8 5-5 5-8 6-5 6-6 9-12 9-4
spy_uol_3_2019_0000000332,10-12 11-11 11-12 12-10 12-11 13-10 13-11 2-2 2-3 2-4 3-2 3-3 5-9 6-7 6-8 7-4 7-6 7-7 8-6 8-7 9-7
hka_isg_3_2019_0000001681,10-11 10-4 2-12 3-11 3-12 5-8 5-9 6-11 8-13 8-9 9-11
isg_spy_worlds_2019_0000000975,2-3 2-4 6-7 6-8 6-9 7-12 7-13 7-7 7-8 8-12 8-13 8-7 9-12 9-13
hka_isg_2_2019_0000000950,10-6 10-8 11-6 11-8 12-10 12-11 12-5 12-6 3-2 6-1 7-1 7-7 8-5 8-6 8-7 9-5
hka_mg_worlds_2019_0000000936,1-7 10-10 10-11 11-10 11-11 12-10 12-2 12-9 13-1 13-2 2-7 5-2 5-3 6-2 6-3 6-8 7-6 7-7 8-6 9-6 9-9
dwg_lk_worlds_2019_0000001337,10-3 10-4 11-3 11-4 5-1 5-2 5-4 5-5 5-6 5-7 6-11 6-2 6-4 6-5 6-6 6-7 7-11 7-5 7-6 8-6
fla_ryl_worlds_2019_0000001193,1-11 1-12 2-11 2-12 3-12
dwg_fla_worlds_2019_0000000637,11-7 3-1 4-1 4-3 6-5 6-7 7-7
lk_mg_worlds_2019_0000000208,10-10 10-11 10-12 11-11 11-12 12-10 12-11 13-10 2-3 2-4 3-3 4-10 4-13 4-3 4-9 5-3 5-9 8-6 8-7
lk_mg_2_worlds_2019_0000001183,2-3 3-2 3-3 4-5 5-3 5-4 5-5 5-6 7-12 7-13 8-12 8-13 8-5 9-4 9-5
lk_mg_worlds_2019_0000000930,10-10 10-11 10-5 11-10 11-11 11-12 12-11 12-12 2-4 3-4 5-2 5-3 6-2 6-3 7-10 7-11 9-12 9-5 9-8 9-9
lk_mg_2_worlds_2019_0000000704,1-10 1-11 1-12 1-13 10-6 10-7 10-8 10-9 11-7 11-8 11-9 12-11 2-1 2-2 2-8 2-9 7-6 7-7 7-8 8-7 8-8 9-9
dwg_lk_worlds_2019_0000000271,12-10 12-11 12-12 13-11 4-1 4-2 4-3 5-1 5-2 5-3 6-7 6-8 7-6 7-7 8-11 8-4 8-6 9-11
spy_uol_4_2019_0000001577,5-8 5-9 6-10 6-8 6-9 7-10 7-12 7-13 7-8 7-9 8-12 8-13 8-9 9-10 9-9
dwg_ryl_worlds_2019_0000000490,10-12 10-13 10-9 11-11 11-12 11-13 3-1 3-10 3-11 3-2 4-1 4-2 6-7 6-8 8-10 8-6 8-7 9-7
dwg_lk_worlds_2019_0000000454,10-12 10-9 11-11 12-10 12-11 4-5 5-1 5-2 5-5 5-6 6-7 6-8 7-1 7-7 8-1 8-7 9-12 9-9
dwg_ryl_worlds_2019_0000000353,11-10 11-11 12-10 12-11 12-12 12-9 13-10 2-2 2-3 3-2 3-3 4-1 4-2 6-2 6-7 7-11 7-12 7-2 7-6 7-7 8-6 8-7 8-9 9-8 9-9
cg_ryl_3_worlds_2019_0000000720,12-9 6-6 7-6 7-7 8-4 8-5 8-7 9-7 9-8
hka_isg_2_2019_0000000678,10-8 10-9 11-11 11-12 11-2 12-10 12-11 12-12 13-1 13-2 3-2 4-1 4-2 4-3 5-9 6-8 6-9 7-6 7-7 7-9 8-6 8-9 9-9
hka_isg_4_2019_0000000382,1-12 1-13 1-3 1-4 12-10 12-11 2-3 2-4 7-6 7-7 8-4 8-5
fla_ryl_worlds_2019_0000000874,1-2 10-8 10-9 11-6 11-7 11-9 12-10 12-8 12-9 13-9 2-2 4-1 5-6 7-5 7-6 8-5 8-6 9-10 9-8 9-9
cg_ryl_3_worlds_2019_0000001446,3-11 5-4 6-3 6-4 6-5 7-3 7-4 7-5 7-7 8-3 9-3
spy_uol_5_2019_0000000641,10-12 10-13 11-12 3-1 4-1 4-10 4-9 5-10 7-6 9-11 9-12
spy_uol_5_2019_0000001499,1-13 10-10 10-4 10-9 11-4 11-6 12-5 12-6 8-9 9-4 9-9
fla_ryl_3_worlds_2019_0000000506,10-2 11-2 11-3 11-7 11-8 12-10 12-7 12-8 12-9 13-1 13-7 3-6 3-7 5-4 5-7 6-7 8-5 8-6 8-7 8-8 9-12 9-5 9-6
cg_ryl_3_worlds_2019_0000001041,10-2 10-3 10-4 10-6 11-4 11-5 12-4 6-2 7-1 7-2 7-3 7-5 8-1 8-2 8-3 8-5 9-1 9-2 9-3
lk_mg_2_worlds_2019_0000000573,10-11 10-12 11-11 2-2 3-2 4-1 6-7 7-7 7-9 8-10 8-7 8-9 9-10 9-11 9-9
hka_isg_3_2019_0000000450,11-11 12-10 12-11 12-12 13-10 2-11 2-12 2-2 3-1 3-11 3-12 3-2 4-7 5-7 5-8 7-3 7-4 7-5 8-4 8-5 8-6 9-7
cg_uol_worlds_2019_0000000292,1-2 10-11 2-2 5-3 5-8 5-9 6-11 6-12 6-8 7-10 7-8 8-6 9-10 9-11
hka_isg_2_2019_0000001081,10-5 10-6 12-1 13-1 2-9 3-10 3-11 3-9 5-4 6-11 6-2 6-3 6-7 7-10 7-11 7-7 8-7 9-5 9-7
hka_lk_worlds_2019_0000000234,0-13 1-12 1-13 10-12 12-4 13-4 2-1 2-2 3-1 3-11 3-2 3-4 3-5 4-1 4-11 4-5 5-3 6-3 7-6 8-6 8-7
fla_ryl_2_worlds_2019_0000001419,10-1 10-2 10-3 11-3 12-1 13-1 4-2 4-5 4-6 5-4 5-9 6-13 6-3 6-4 7-1 7-3 7-4 8-11 8-12 9-11 9-12
spy_uol_4_2019_0000000550,10-10 10-11 10-12 11-11 11-12 4-1 4-5 5-5 5-6 6-5 6-6 7-1 7-10 7-11 7-12 7-2 7-7 8-1 8-11 8-12 8-2 8-6 8-7
mmm_uol_worlds_2019_0000000889,0-13 1-12 1-13 1-3 11-8 12-11 12-12 2-3 4-9 5-9 6-6 6-7 7-13 7-7 7-8 7-9 8-13
fla_ryl_3_worlds_2019_0000000334,11-11 11-12 12-11 12-12 3-2 8-6 8-7 8-9 9-10 9-8 9-9
lk_mg_worlds_2019_0000000812,10-11 10-12 10-6 3-1 3-2 4-11 5-11 5-12 6-1 6-10 6-2 6-9 7-1 7-10 7-2 7-5 7-6 7-7 7-8 7-9 8-2 9-11 9-12 9-13 9-5 9-6
lk_mg_2_worlds_2019_0000001001,10-10 10-8 11-1 11-12 11-6 12-1 12-11 12-12 3-2 7-6 7-7 8-5 8-7 8-8 9-10 9-4 9-5 9-7 9-8
hka_lk_worlds_2019_0000000535,0-13 12-8 12-9 3-1 4-1 5-8 6-6 6-7 6-8 7-6 7-8
fla_ryl_2_worlds_2019_0000001476,5-4 5-5 5-6 6-12 6-13 6-4 6-5 7-10 7-11 7-6 7-7
spy_uol_3_2019_0000000442,11-10 11-11 11-12 12-10 12-11 12-12 13-10 2-3 2-4 3-2 3-3 5-10 5-9 6-9
fla_ryl_worlds_2019_0000000322,10-11 10-9 11-11 11-12 12-8 3-1 4-0 4-1 5-7 5-8 6-12 6-7 6-8 7-12 7-6 7-7 9-11 9-12 9-9
lk_mg_2_worlds_2019_0000001294,13-8 13-9 2-1 2-2 2-3 3-3 3-4 5-6 8-6
hka_isg_4_2019_0000000927,11-11 5-5 5-6 5-7 5-8 6-6 6-7 6-8 7-6 7-7 9-9
spy_uol_6_2019_0000000411,1-12 1-13 1-3 1-4 12-10 12-9 2-3 2-4 3-7 5-2 5-3 5-8 6-6 6-7 6-8 6-9
spy_uol_2_2019_0000000697,12-1 12-10 12-9 13-1 2-2 2-3 3-2 3-3 4-2 5-1 6-7 6-8 8-11
spy_uol_2_2019_0000000012,11-7 4-3 4-5 5-3 5-5 5-6 6-5 6-8 7-12 7-3 7-5 8-11 8-12 8-3 9-9
hka_mg_worlds_2019_0000000118,1-3 11-11 11-12 12-11 12-12 2-3 3-7 4-7 6-7 6-8 7-4 7-5 7-7
spy_uol_4_2019_0000001237,10-8 10-9 11-10 11-11 11-9 5-5 6-1 6-2 6-3 6-6 7-1 7-4 7-5 7-6 8-5 8-6 9-6 9-7
spy_uol_2_2019_0000000407,1-13 10-8 10-9 11-11 11-12 12-11 12-12 3-2 3-3 7-7 7-8 9-8 9-9
hka_lk_2_worlds_2019_0000000704,10-1 11-12 6-1 6-2 6-3 6-5 7-1 7-13 7-2 7-5 8-12 8-13 8-2 8-4 8-5 8-6 9-1 9-12 9-4 9-5
hka_lk_worlds_2019_0000000996,10-7 10-8 10-9 11-11 11-12 11-8 11-9 3-2 7-11 7-8 8-8 9-10 9-9
cg_mmm_worlds_2019_0000000638,11-9 12-10 12-9 13-10 13-9 2-3 2-4 2-5 3-2 3-3 3-4 3-5 4-4 4-5 5-4 5-5 5-6 5-7 6-7 7-6 7-7
spy_uol_2_2019_0000000849,11-1 11-9 12-1 12-2 12-7 12-8 12-9 13-1 2-12 2-5 2-6 3-6 6-5 6-7 7-4 7-5 7-6 7-7
cg_ryl_2_worlds_2019_0000000326,11-11 12-10 12-11 12-12 2-2 2-3 7-4 7-6 7-7 8-1 8-4 8-5 8-6 9-4
lk_mg_worlds_2019_0000000848,10-10 10-9 12-11 12-12 7-2 7-6 7-7 8-7 8-8 8-9 9-10 9-11 9-7 9-8 9-9
dwg_ryl_worlds_2019_0000000962,12-10 12-11 2-3 2-6 2-9 3-6 3-9 5-8 6-5 6-6 7-6 9-7
spy_uol_6_2019_0000001351,10-4 11-4 11-6 12-10 12-11 12-5 2-8 3-7 3-8 4-1 4-10 4-9 5-1 5-2 7-7 7-8 8-4 8-8 9-3 9-4 9-8
lk_mg_worlds_2019_0000000883,1-13 10-10 10-12 2-13 3-5 4-4 4-5 7-7 7-8 8-8
cg_mmm_worlds_2019_0000000752,1-12 1-13 1-4 11-10 11-9 12-10 12-9 2-3 2-4 3-7 4-4 4-5 4-7 5-4 5-5 7-6 7-7 8-7
dwg_ryl_worlds_2019_0000000947,10-10 10-6 10-7 10-9 6-7 6-8 7-7 7-9 8-7
spy_uol_5_2019_0000000924,10-12 10-13 4-10 4-9 5-10 5-9 6-10 6-9 7-10 7-9 9-12
hka_isg_1_2019_0000000144,1-3 1-4 10-9 11-9 12-10 12-11 12-12 13-11 2-3 2-4 3-6 3-7 4-6 7-6 7-7 8-6 8-7
lk_mg_2_worlds_2019_0000001187,10-3 10-4 11-3 2-2 2-3 3-4 4-3 4-4 4-5 7-3 7-4 9-12
dwg_lk_worlds_2019_0000000348,1-10 1-4 12-10 13-10 13-8 2-4 2-5 2-6 3-6 3-7 3-8 4-8 5-6 6-6 6-7 7-7
cg_mmm_worlds_2019_0000000580,10-13 10-9 12-11 12-12 2-3 2-4 3-2 3-3 3-4 3-8 4-1 4-2 4-3 4-4 4-8 5-4 5-5 6-4 6-5 6-6 6-7 9-12 9-13
spy_uol_5_2019_0000000755,11-9 12-1 12-10 12-11 12-8 12-9 13-1 7-4 7-7 7-8
hka_mg_worlds_2019_0000000520,10-12 10-9 11-1 11-11 11-12 12-12 2-3 2-4 4-10 5-6 6-12 6-13 7-10 7-6 7-7 8-10
dfm_spy_worlds_2019_0000000771,10-10 10-5 10-6 11-10 12-7 12-8 2-1 2-2 3-1 4-2 4-4 7-6 7-8 8-6 8-7 8-8 9-5 9-6 9-8 9-9
spy_uol_2_2019_0000000565,2-2 3-2 4-2 5-2 5-8 5-9 6-8 6-9 7-6 7-7 7-8 8-11 8-12 8-8
cg_ryl_3_worlds_2019_0000000717,10-9 12-9 13-9 6-6 7-5 7-6 7-7 7-8 8-4 8-5 8-6 8-8 9-8
dwg_lk_4_worlds_2019_0000000980,1-9 2-11 2-12 2-8 2-9 3-5 3-8 3-9 4-5 4-9 5-9 9-10 9-9
dwg_lk_4_worlds_2019_0000000567,1-5 1-6 10-12 10-4 11-12 12-11 12-12 13-5 13-6 2-4 2-5 3-5 5-7 5-8 5-9 6-7 6-8 7-11 8-11 9-12
spy_uol_4_2019_0000001132,4-2 4-3 5-4 6-4 6-5 7-4 7-5 8-4 8-5
hka_isg_3_2019_0000001076,3-6 3-7 4-2 4-4 5-6 5-7 6-6 6-7 6-8 6-9 7-10 7-12 7-6 7-7 7-8 8-7 8-8
fla_ryl_2_worlds_2019_0000000842,10-1 11-1 11-2 12-1 12-2 13-4 13-5 2-1 2-2 3-1 3-2 4-5 5-8 5-9 7-4 7-5 7-6 7-7 8-4 8-5 8-6 8-7
lk_mg_worlds_2019_0000000241,10-10 10-6 10-9 11-12 11-6 11-7 12-11 12-12 2-2 2-3 2-4 3-2 3-3 7-7 7-8 8-7 8-8 9-10 9-7 9-8
hka_lk_worlds_2019_0000000831,11-8 6-12 7-11 7-12 7-13 7-6 7-7 7-8 8-11 8-12 8-6 8-7 8-8 9-9
dwg_ryl_worlds_2019_0000000895,12-8 12-9 13-8 6-6 6-7 6-8 7-6 7-7 7-8 8-8
isg_spy_worlds_2019_0000000241,1-13 11-11 13-1 2-1 2-2 2-3 2-4 3-1 3-2 3-5 4-4 4-5 7-6 7-7 8-6 8-7
cg_mmm_worlds_2019_0000000331,10-7 10-8 10-9 11-8 11-9 12-10 12-8 12-9 3-1 3-2 4-1 4-2 7-6 7-7 8-6 8-7 8-8 9-8
isg_spy_worlds_2019_0000000751,10-10 10-11 10-12 10-8 10-9 11-11 11-12 2-2 2-3 7-9 8-8 8-9 9-7 9-8 9-9
cg_mmm_worlds_2019_0000000390,10-6 11-11 11-6 12-10 12-11 13-10 13-11 2-9 3-2 3-7 4-2 4-7 7-7 8-6 8-7
hka_mg_worlds_2019_0000000302,1-3 10-12 11-11 11-12 11-7 11-8 12-7 12-8 2-3 4-8 5-8 6-8 7-6 7-7 9-1
dwg_lk_worlds_2019_0000000393,10-1 11-1 12-7 12-8 13-7 13-8 3-2 3-3 6-2 6-7 6-8 7-10 7-2 7-7 8-6 8-7
mmm_uol_worlds_2019_0000000721,11-2 11-3 12-10 2-12 2-5 3-1 3-12 3-2 4-1 4-2 5-7 7-10 7-7 8-11 8-12 8-5 8-6 8-7 9-11 9-12
mmm_uol_worlds_2019_0000000121,1-3 1-4 11-11 11-12 12-10 12-11 12-12 12-9 2-3 2-4 4-7 6-7 7-6 7-7 8-6 8-8
lk_mg_worlds_2019_0000000378,10-12 10-13 11-12 11-13 12-12 13-1 13-2 2-3 3-2 3-3 3-6 4-6 7-7 8-7
fla_ryl_worlds_2019_0000001048,1-7 2-5 2-6 3-6 4-4 4-5 4-6 4-7 4-8 5-5 5-6 5-8 6-6 7-10 7-6 8-10
dwg_lk_3_worlds_2019_0000000167,10-11 11-11 12-11 12-12 13-11 3-2 4-1 4-2 6-7 7-6 7-7 7-9 8-6 8-7 8-9
cg_mmm_worlds_2019_0000000478,1-12 1-13 11-10 11-11 11-12 12-1 12-10 12-11 13-1 13-10 2-12 3-1 3-2 4-1 4-2 6-2 8-6
spy_uol_5_2019_0000001875,10-4 10-6 11-4 11-5 11-6 12-5 7-4 9-5 9-6
hka_mg_worlds_2019_0000000637,10-10 10-13 11-10 2-4 5-5 5-6 5-7 6-5 6-6 7-6 7-7
hka_isg_2_2019_0000000523,12-11 12-12 13-1 13-2 2-2 2-3 3-2 3-3 4-2 4-3 4-9 5-4 5-5 5-6 5-8 5-9 6-5 6-6 7-5 7-7 8-6 8-7
dwg_ryl_worlds_2019_0000000312,10-1 10-10 11-1 11-10 11-11 11-12 12-11 13-11 3-2 4-2 7-7 8-6 8-7
