image_name,tags
spy_uol_3_2019_0000000495,10-10 10-9 11-10 11-11 11-12 11-7 11-8 11-9 12-11 3-2 4-2 7-7 8-6 8-7
spy_uol_4_2019_0000000743,12-1 2-4 4-1 4-2 5-1 5-2 5-4 6-3 6-4 7-4 7-7
dwg_ryl_worlds_2019_0000000659,10-11 10-8 10-9 11-11 11-12 12-11 2-3 2-4 3-11 3-3 3-4 7-7 7-8 8-7 8-8 9-8
dfm_spy_worlds_2019_0000000236,12-10 13-10 2-12 2-8 3-12 3-2 3-8 4-1 4-2 7-6 7-9 8-5 8-6
hka_isg_3_2019_0000000219,11-10 11-11 12-10 12-11 3-2 4-2 5-3 6-2 6-3 6-7 6-8
spy_uol_5_2019_0000000567,10-12 10-13 11-13 13-10 4-2 5-2 7-7 8-10 8-7 9-13
dwg_lk_3_worlds_2019_0000001004,11-8 11-9 12-8 12-9 4-4 4-5 5-4 5-5 7-7 8-7 8-8
spy_uol_5_2019_0000001851,10-4 10-5 11-5 3-2 9-4
cg_ryl_1_worlds_2019_0000000602,1-8 11-11 2-12 2-13 2-4 2-8 3-4 5-10 7-3 7-7 7-8 8-3 8-6 9-6
hka_lk_worlds_2019_0000000361,10-11 10-12 10-8 14-0 3-2 3-3 7-5 7-7 8-0 8-1 8-5 8-6 8-7
fla_ryl_3_worlds_2019_0000000842,11-11 11-12 4-2 4-3 5-2 5-3 7-7 7-8 8-7 8-8 9-7 9-8
lk_mg_2_worlds_2019_0000000026,10-12 4-5 5-5 6-6 8-5 9-12
isg_spy_worlds_2019_0000000172,10-11 11-10 11-11 12-10 2-2 3-1 3-2 6-6 6-7 7-6 7-7 8-7 9-7 9-9
spy_uol_5_2019_0000000321,12-10 13-10 3-2 4-2 4-3 5-3 5-5 5-6 6-6 6-7 6-8 7-7
dwg_lk_worlds_2019_0000001079,12-6 13-7 13-8 2-7 2-8 5-7 6-7 6-8 7-7 7-8
hka_isg_1_2019_0000000414,11-12 12-12 3-2 3-3 3-5 4-4 4-5 5-4 6-6 6-7 7-6 8-11 8-12
lk_mg_2_worlds_2019_0000001295,12-9 2-4 2-5 3-4 3-5 3-6 4-5 4-6 4-7 5-6 5-7 7-6 7-7 8-6 8-7
cg_uol_worlds_2019_0000000153,10-11 11-10 11-11 12-10 12-9 13-10 13-9 4-6 4-7 5-1 6-2 6-3 6-6 6-7 7-6 7-7 8-6 8-7
cg_mmm_worlds_2019_0000000737,12-10 12-9 13-10 2-4 2-5 4-5 5-5 6-6 6-7 6-8 7-7 7-8
hka_lk_worlds_2019_0000000170,10-10 13-0 13-1 14-0 14-1 3-1 3-2 4-1 4-2 7-7 9-10
spy_uol_3_2019_0000001260,11-5 11-6 12-6 12-7 7-2 8-2 8-5 9-2 9-5 9-6
spy_uol_6_2019_0000000315,11-11 11-7 11-8 12-10 12-11 12-8 12-9 2-4 3-3 3-4 7-7 8-6 8-7 8-8
dwg_fla_worlds_2019_0000000715,11-2 12-2 5-1 5-2 5-5 6-2 6-3 6-5 6-7 6-8 7-3 7-6 7-7 8-6
cg_uol_worlds_2019_0000000320,12-10 12-11 13-10 2-11 2-12 3-2 4-1 4-2 4-9 7-7 8-7
spy_uol_6_2019_0000001065,1-1 12-9 8-5 8-6 8-7 9-6
spy_uol_2_2019_0000000450,12-10 12-8 12-9 13-3 13-8 2-3 2-4 3-3 3-4 7-4
hka_lk_2_worlds_2019_0000000758,10-8 10-9 6-7 6-8 7-2 7-8 7-9 8-10 8-11 8-8 9-8 9-9
cg_ryl_1_worlds_2019_0000000485,3-2 4-1 4-2 4-3 4-5 4-6 5-1 5-2 5-3 5-4 5-5 6-7 7-7 8-7 8-8 9-8
hka_isg_2_2019_0000001095,10-6 10-7 11-6 11-7 5-5 5-6 6-1 6-2 6-5 6-6 7-6 7-7 8-5 8-6
dfm_spy_worlds_2019_0000000924,12-10 12-11 2-10 4-7 4-8 5-8 7-9 8-9 9-5 9-6 9-8
dwg_ryl_worlds_2019_0000000047,10-11 11-11 11-12 2-2 2-3 3-2 6-7 6-8 7-11 7-7 8-11
dwg_fla_worlds_2019_0000000645,12-10 12-11 4-2 6-8
spy_uol_3_2019_0000001308,10-4 10-5 11-3 11-4 9-4
spy_uol_6_2019_0000000671,12-7 12-8 3-9 4-10 4-6 4-9 5-2 6-2 6-3 6-7 6-8 7-8 7-9 8-6
cg_ryl_1_worlds_2019_0000000677,1-3 11-11 2-2 2-3 3-2 7-7 7-8 8-10 8-11 8-6
cg_ryl_2_worlds_2019_0000000899,1-0 10-0 10-11 12-0 12-2 6-0 7-0 7-6 8-6 8-7 9-12
dwg_lk_worlds_2019_0000001381,5-4 5-5 6-4 6-5 7-5 7-6 8-9
fla_ryl_3_worlds_2019_0000000847,10-7 6-2 6-3 6-7 7-7 8-7 8-8 9-6 9-7 9-8
spy_uol_2_2019_0000000493,11-4 12-4 3-6 4-5 4-6 5-5 5-6 6-6 6-7 7-7
dwg_fla_worlds_2019_0000000753,2-3 2-4 5-5 5-6 6-5 6-6
spy_uol_3_2019_0000000332,11-10 11-11 12-10 13-10 2-3 3-2 3-3 6-7 6-8 6-9 7-2 7-7
hka_isg_3_2019_0000001681,10-10 10-11 10-4 7-9 8-10 8-9 9-10 9-11
isg_spy_worlds_2019_0000000975,2-4 7-7 8-12 8-13 8-7 8-8
hka_isg_2_2019_0000000950,10-6 11-5 11-6 12-5 6-1 7-1 7-6 8-4 8-5 8-6
hka_mg_worlds_2019_0000000936,1-7 10-10 11-10 11-2 11-9 12-2 13-2 2-7 5-2 5-3 6-7 6-8 7-7 7-8 8-6
dwg_lk_worlds_2019_0000001337,5-5 5-6 6-10 6-11 6-2 6-6 6-7 6-8 7-10 7-11 8-6 8-7
fla_ryl_worlds_2019_0000001193,3-10 3-11 4-10 4-11 5-6
dwg_fla_worlds_2019_0000000637,11-7 4-1 4-2 6-5 6-6 7-7
lk_mg_worlds_2019_0000000208,1-3 1-4 10-10 10-11 12-10 12-11 13-11 2-11 2-3 3-10 3-11 3-13 3-14 3-3 4-10 4-13 4-9 8-6 8-7
lk_mg_2_worlds_2019_0000001183,2-3 2-4 3-3 3-5 3-6 4-5 4-6 5-5 5-6 7-12 7-13
lk_mg_worlds_2019_0000000930,10-11 10-4 10-5 11-12 12-12 5-2 5-3 6-2 6-3 9-11 9-12 9-5 9-8 9-9
lk_mg_2_worlds_2019_0000000704,1-11 1-12 1-13 2-5 2-6 2-9 3-6 6-7 7-7 7-8 7-9 8-7
dwg_lk_worlds_2019_0000000271,11-12 12-11 12-12 4-2 4-3 4-4 5-2 5-3 5-4 6-8 7-7 7-8 8-11 8-12 8-5 8-6 8-7
spy_uol_4_2019_0000001577,5-8 5-9 6-10 6-9 7-10 7-12 7-13 8-12 8-13 8-9
dwg_ryl_worlds_2019_0000000490,10-12 11-12 12-10 12-9 13-10 2-12 2-13 3-11 3-12 3-13 4-1 4-2 5-1 5-2 5-4 6-12 6-8
dwg_lk_worlds_2019_0000000454,11-10 11-11 12-10 12-11 2-5 4-5 4-6 5-1 5-2 5-6 5-8 6-7 6-8 7-7 7-8 8-7 9-12
dwg_ryl_worlds_2019_0000000353,10-10 11-11 11-12 12-11 2-2 2-3 3-2 3-3 6-6 6-7 7-11 7-6 7-7
cg_ryl_3_worlds_2019_0000000720,6-4 6-6 6-7 7-6 7-7 8-7 9-7 9-8 9-9
hka_isg_2_2019_0000000678,10-8 10-9 11-2 12-11 12-12 13-2 3-2 4-2 7-7 8-6 8-7
hka_isg_4_2019_0000000382,10-8 10-9 12-10 12-11 12-12 13-10 13-11 2-4 2-5 7-7 7-8 8-5 8-7 8-8 9-5 9-6
fla_ryl_worlds_2019_0000000874,10-8 11-8 13-8 13-9 14-8 14-9 3-2 9-5
cg_ryl_3_worlds_2019_0000001446,5-4 5-5 6-4 6-5 6-7 7-4 7-5 7-7
spy_uol_5_2019_0000000641,10-1 10-4 10-8 10-9 11-11 12-11 12-12 8-9 9-7 9-9
spy_uol_5_2019_0000001499,10-4 10-5 11-5 11-6 12-6 2-6 8-4 9-4 9-5
fla_ryl_3_worlds_2019_0000000506,10-2 10-3 10-8 11-7 11-8 12-10 12-7 13-7 2-2 7-6 7-7 7-8 8-5 8-6 9-2 9-3
cg_ryl_3_worlds_2019_0000001041,10-3 10-4 10-5 10-6 10-7 12-6 6-2 6-3 7-2 7-3 8-3 8-4 8-5 9-4
lk_mg_2_worlds_2019_0000000573,10-11 10-12 11-11 3-2 3-3 4-2 7-7 7-9 8-7 8-9 9-11
hka_isg_3_2019_0000000450,11-10 11-11 12-10 12-11 2-3 3-1 3-2 3-3 4-1 7-4 7-5 8-5 8-6
cg_uol_worlds_2019_0000000292,3-2 7-10 7-7 7-9 8-10 8-7
hka_isg_2_2019_0000001081,10-4 10-5 10-6 12-1 13-1 6-2 7-7 8-7 9-4 9-6 9-7
hka_lk_worlds_2019_0000000234,11-11 11-12 13-3 13-4 14-4 3-1 3-2 4-1 4-2 4-4 5-4 5-5 7-2 7-3 8-5 8-6 9-5 9-6
fla_ryl_2_worlds_2019_0000001419,10-2 11-2 12-1 12-2 3-2 4-2 4-3 4-5 4-6 5-4 5-5 5-6 6-3 6-4 6-7 8-11 9-2 9-3
spy_uol_4_2019_0000000550,10-10 10-11 11-11 4-1 4-2 4-5 5-5 7-1 7-10 7-2 7-6 7-7 8-1 8-10 8-6
mmm_uol_worlds_2019_0000000889,1-12 11-10 12-10 2-3 4-8 5-8 6-6 7-12 7-13 7-9 8-12
fla_ryl_3_worlds_2019_0000000334,10-10 10-11 11-10 11-11 12-1 12-10 2-1 2-2 7-6 7-7 7-8
lk_mg_worlds_2019_0000000812,2-1 2-2 3-1 3-2 4-11 4-12 5-11 5-12 6-1 6-10 6-2 6-6 6-7 6-8 7-6 7-7 7-8 8-13 9-13
lk_mg_2_worlds_2019_0000001001,10-8 10-9 6-7 7-8 8-5 8-6 8-7 8-8 9-5 9-8 9-9
hka_lk_worlds_2019_0000000535,13-8 13-9 4-1 5-1 6-1 7-6 7-7 8-6 8-7
fla_ryl_2_worlds_2019_0000001476,4-6 5-5 5-6 6-11 6-5 6-6 7-11 7-5 7-6 7-7
spy_uol_3_2019_0000000442,10-10 10-9 11-10 12-10 12-11 2-3 2-4 5-9 6-7 9-10 9-9
fla_ryl_worlds_2019_0000000322,10-11 11-10 11-11 12-10 12-11 4-1 5-0 5-1 6-7 6-8 7-7 7-8 8-11 8-12 8-6
lk_mg_2_worlds_2019_0000001294,12-8 2-4 3-4 3-5 3-6 4-5 4-6 5-6 7-6 7-7 8-6 8-7
hka_isg_4_2019_0000000927,11-10 11-11 5-5 6-5 7-6 8-6
spy_uol_6_2019_0000000411,12-10 12-5 12-9 13-5 2-4 5-3 6-3 6-7 6-8 7-7
spy_uol_2_2019_0000000697,11-10 11-9 12-1 12-10 12-2 12-9 2-3 3-2 3-3 4-2 5-2 6-8
spy_uol_2_2019_0000000012,10-8 10-9 11-6 11-7 4-3 5-2 5-3 7-2 7-3 7-5 8-2 8-3 9-8 9-9
hka_mg_worlds_2019_0000000118,10-12 11-11 11-12 12-11 2-3 2-4 6-7 7-4 7-5 7-7 8-4 8-5 8-6
spy_uol_4_2019_0000001237,10-8 10-9 11-10 11-11 11-9 6-1 7-1 7-2 7-5 7-6 8-6 9-6 9-7 9-9
spy_uol_2_2019_0000000407,10-10 10-9 11-11 11-12 3-2 3-3 7-7 7-8 8-8 8-9 9-10 9-9
hka_lk_2_worlds_2019_0000000704,6-2 7-1 7-12 7-13 7-2 8-12 8-13 8-5 8-6 9-11 9-12 9-2 9-4 9-5
hka_lk_worlds_2019_0000000996,10-8 10-9 11-7 11-8 11-9 12-7 12-8 13-6 13-7 13-9 8-8 9-7 9-8
cg_mmm_worlds_2019_0000000638,12-10 12-9 13-10 13-9 2-3 2-4 3-2 3-3 3-4 3-5 4-2 4-7 5-4 5-5 5-6 5-7 6-6 6-7 7-6 7-7 8-6
spy_uol_2_2019_0000000849,11-1 12-1 12-2 12-7
cg_ryl_2_worlds_2019_0000000326,10-0 11-11 11-12 12-0 12-11 12-12 13-1 13-2 3-4 4-0 4-4 5-0 5-1 6-0 7-0 7-8 8-5 8-6 8-7 8-8 9-0
lk_mg_worlds_2019_0000000848,11-12 12-11 12-12 6-6 7-6 7-7 7-9 8-10 8-9 9-10 9-11
dwg_ryl_worlds_2019_0000000962,10-6 11-10 12-10 12-11 2-9 3-6 3-8 3-9 5-8
spy_uol_6_2019_0000001351,10-4 10-6 11-5 12-5 4-1 8-3 8-4 9-3 9-4
lk_mg_worlds_2019_0000000883,1-13 10-12 10-13 3-4 3-5 4-4 4-5 6-7 6-8 7-7 7-8 7-9
cg_mmm_worlds_2019_0000000752,1-12 1-13 11-10 11-9 12-10 12-9 2-12 2-4 7-6 7-7 8-7
dwg_ryl_worlds_2019_0000000947,10-10 10-7 10-8 10-9 6-7 6-8 7-10 7-7 7-8 7-9 8-7 9-10
spy_uol_5_2019_0000000924,10-12 10-13 4-9 5-9 6-10 6-9 7-10 7-9 9-12
hka_isg_1_2019_0000000144,1-3 1-4 10-8 10-9 11-10 11-11 12-10 12-11 12-9 2-3 2-4 7-6
lk_mg_2_worlds_2019_0000001187,10-11 10-12 2-2 2-3 3-2 3-3 3-4 4-5 5-5 9-12
dwg_lk_worlds_2019_0000000348,1-10 1-5 11-10 12-10 2-4 2-5 3-8 4-8 6-6 6-7 6-8 7-7 7-8
cg_mmm_worlds_2019_0000000580,10-13 2-3 2-4 3-2 3-3 3-4 3-8 4-8 5-5 6-6 6-7 9-12 9-13
spy_uol_5_2019_0000000755,11-1 11-10 11-11 11-2 11-8 11-9 12-1 12-10 12-9 6-4 6-7 6-8 7-3 7-4
hka_mg_worlds_2019_0000000520,1-3 1-4 10-1 10-11 10-12 10-9 2-4 6-7 7-7 8-9 9-9
dfm_spy_worlds_2019_0000000771,10-7 10-8 11-10 12-10 12-9 4-1 9-7
spy_uol_2_2019_0000000565,3-2 3-3 4-2 5-3 6-8 7-7 7-8 8-7 8-8
cg_ryl_3_worlds_2019_0000000717,12-9 6-6 6-7 7-7 7-8 8-8 9-8
dwg_lk_4_worlds_2019_0000000980,2-9 3-11 3-8 3-9 4-8 5-9
dwg_lk_4_worlds_2019_0000000567,1-6 10-12 11-12 12-11 12-12 2-6 5-8 6-8 6-9 7-11 7-12 8-11 8-12 9-12
spy_uol_4_2019_0000001132,13-2 6-5 7-2 7-5 8-5 8-6
hka_isg_3_2019_0000001076,3-3 4-2 4-3 4-4 4-5 5-8 6-7 6-8 7-12 7-13 7-7 7-8 7-9
fla_ryl_2_worlds_2019_0000000842,10-1 10-2 11-1 11-11 11-2 12-4 12-5 2-2 3-2 3-4 6-7 7-4 7-5 7-6 7-7
lk_mg_worlds_2019_0000000241,1-4 10-10 10-9 11-12 11-13 12-11 12-12 12-13 2-2 2-3 2-4 6-8 7-7 7-8 9-10 9-9
hka_lk_worlds_2019_0000000831,12-11 12-7 13-11 7-6 7-7 8-11 8-12 8-6 8-7 9-10 9-11 9-5 9-6
dwg_ryl_worlds_2019_0000000895,12-9 6-7 7-7 7-8 8-6 8-7 8-8
isg_spy_worlds_2019_0000000241,11-11 2-3 2-4 3-1 3-2 3-3 3-4 8-6 8-7
cg_mmm_worlds_2019_0000000331,10-7 10-8 10-9 11-9 12-10 12-9 4-1 4-2 5-1 5-2 7-7 8-6 8-7 8-8 9-8 9-9
isg_spy_worlds_2019_0000000751,10-10 10-11 10-12 10-9 11-12 2-3 3-2 3-3 9-7 9-8
cg_mmm_worlds_2019_0000000390,11-11 12-10 12-11 2-9 3-2 3-9 4-2 4-7 7-7 8-6 8-7
hka_mg_worlds_2019_0000000302,10-11 10-12 11-10 11-11 11-12 11-7 11-8 2-3 2-4 5-7 5-8 6-7 6-8 7-6 7-7 9-1
dwg_lk_worlds_2019_0000000393,1-13 12-7 12-8 13-8 2-5 3-2 3-3 3-4 6-7 6-8 7-10 7-7 7-8
mmm_uol_worlds_2019_0000000721,0-0 1-0 2-11 2-12 2-5 3-11 3-12 4-7 5-7 6-7 7-10 8-11 8-6 8-7 9-11
mmm_uol_worlds_2019_0000000121,11-11 11-12 12-11 12-12 2-4 4-7 4-8 6-7 6-8 7-6 7-7 7-8 8-7
lk_mg_worlds_2019_0000000378,10-13 11-13 2-2 2-3 3-2 3-6 3-7 4-2 4-6 6-7 6-8 7-7 8-7 9-13
fla_ryl_worlds_2019_0000001048,2-6 5-6 6-6 6-7 9-9
dwg_lk_3_worlds_2019_0000000167,10-10 10-11 11-11 12-10 12-11 4-1 4-2 5-2 5-3 6-7 7-6 7-7 8-6 9-10 9-11
cg_mmm_worlds_2019_0000000478,1-12 1-13 10-10 10-11 10-12 11-10 11-11 11-12 12-10 3-2 4-2 4-4 7-6 7-7 8-6 8-7
spy_uol_5_2019_0000001875,10-3 10-4 10-5 10-6 11-3 11-4 11-5 12-5 7-2 9-6
hka_mg_worlds_2019_0000000637,1-4 10-10 10-12 10-13 10-9 2-4 4-5 4-6 5-5 5-6 6-5 6-6 9-12
hka_isg_2_2019_0000000523,12-1 13-1 2-2 3-2 4-1 4-2 6-5 6-7 7-4 7-5 7-6 7-7
dwg_ryl_worlds_2019_0000000312,10-10 10-9 11-11 12-10 3-2 4-2 7-6 7-7 8-6 8-7 9-10 9-9
dwg_ryl_worlds_2019_0000000656,10-11 11-10 11-11 11-12 2-3 3-10 3-3 6-6 6-7 7-6 7-7 8-6 8-7 9-7 9-8 9-9
dfm_spy_worlds_2019_0000000635,10-11 11-10 11-11 3-2 3-3 7-6 8-10 8-6 8-7
fla_ryl_2_worlds_2019_0000000980,10-10 10-9 12-10 13-10 13-9 3-2 3-3 4-2 7-7 7-8
spy_uol_2_2019_0000000215,12-10 12-11 12-9 2-3 2-4 2-5 6-3 7-3 7-7 7-8 8-6 9-6
dwg_lk_worlds_2019_0000000730,10-9 7-7 9-10 9-9
cg_mmm_worlds_2019_0000000374,1-12 11-10 11-11 12-10 12-11 2-12 6-7 6-9 7-9 8-6 8-9 9-9
mmm_uol_worlds_2019_0000000647,2-2 3-1 3-2 4-1 4-2 4-3 5-12 5-2 5-3 6-12
mmm_uol_worlds_2019_0000000158,1-1 10-10 10-9 12-10 12-11 2-3 2-4 3-3 3-6 3-7 8-6 8-8
hka_isg_4_2019_0000001063,11-11 12-11 12-12 2-5 3-5 3-6 4-6 4-7 4-8 5-5 7-5 7-6
fla_ryl_2_worlds_2019_0000000697,1-4 10-10 10-12 11-10 2-4 7-10 8-10 8-6 8-7 8-9 9-12 9-7 9-8
fla_ryl_worlds_2019_0000000850,10-8 10-9 11-9 13-10 13-8 13-9 3-5 6-1 8-7 8-8
spy_uol_4_2019_0000000760,4-2 4-3 6-5 6-6 7-6 8-6 8-7 8-8 9-5
hka_mg_worlds_2019_0000001124,5-8 5-9 6-12 7-12 7-7 7-8 7-9 8-9 9-10 9-9
dwg_lk_2_worlds_2019_0000000279,10-11 10-12 10-9 11-1 11-11 11-12 12-1 2-3 6-7 6-8 8-4 8-5
dwg_lk_4_worlds_2019_0000000397,1-4 10-12 11-11 11-12 2-3 2-4 6-7 6-8 9-12
dwg_lk_worlds_2019_0000001248,10-5 11-4 11-5 11-6 12-5 12-6
isg_spy_worlds_2019_0000000008,10-10 10-9 11-10 12-2 3-4 4-6 5-5 5-6 8-7
hka_lk_2_worlds_2019_0000000183,10-12 10-6 11-11 11-12 3-2 3-3 4-2 6-7 7-7 9-6
cg_ryl_2_worlds_2019_0000000215,10-0 11-8 12-10 12-11 12-8 13-0 13-10 13-11 4-3 5-3 5-4 7-0 7-8 8-7 8-8 9-7 9-8
spy_uol_6_2019_0000001286,10-5 10-6 10-7 10-9 11-10 11-7 11-9 12-9 7-7 7-8 9-5 9-7
hka_isg_1_2019_0000000549,1-5 10-10 10-9 11-10 11-11 11-12 12-10 12-11 2-3 2-4 2-5 6-7 6-8 7-7 7-8 9-10
hka_isg_3_2019_0000000816,12-1 12-2 2-2 3-2 5-5 6-12 6-13 6-4 6-5 7-12 7-13 7-5
hka_mg_worlds_2019_0000000740,10-12 10-13 11-12 2-4 3-3 3-4 6-7 6-8 7-7 7-8 7-9 8-9
cg_ryl_3_worlds_2019_0000000627,10-10 10-11 11-10 11-11 12-10 12-11 6-8 7-3 7-7 7-8 8-7
hka_lk_worlds_2019_0000000970,0-4 0-5 10-8 11-8 4-1 9-7 9-8
fla_ryl_worlds_2019_0000000027,3-3 4-3 5-5 6-5 8-8 8-9 9-10 9-11
spy_uol_6_2019_0000000107,1-3 1-4 10-8 10-9 11-10 12-10 12-11 12-9 2-3 6-7 6-8 7-4 7-5
hka_lk_2_worlds_2019_0000000351,11-10 12-10 12-11 12-9 2-2 2-3 3-2 6-3 6-7 6-8 7-3 7-7 9-7
spy_uol_3_2019_0000000105,11-11 11-12 12-10 12-11 12-12 3-2 3-3 4-2 4-6 5-6 7-10 7-7 7-8 8-7
cg_ryl_2_worlds_2019_0000001091,10-0 11-0 12-0 13-0 13-1 4-1 6-0 6-6 7-0 7-6 8-0 8-6 9-0 9-1 9-6 9-7 9-8
hka_mg_worlds_2019_0000000706,1-3 1-4 10-11 10-12 11-11 11-12 2-3 5-6 5-7 6-6 7-7
hka_lk_2_worlds_2019_0000000338,10-9 12-10 12-11 12-9 2-3 2-4 3-2 3-3 6-7 6-8 8-4 8-5
hka_isg_4_2019_0000000287,11-11 11-7 11-8 12-10 12-11 2-3 2-4 8-7 9-10 9-7 9-9
hka_isg_3_2019_0000001269,10-12 10-4 10-5 10-7 10-8 11-3 11-4 11-7 11-8 12-2 6-2 6-3 7-6
spy_uol_6_2019_0000001586,10-5 10-6 11-5 11-6 12-6 12-8 13-8 9-6
dwg_ryl_worlds_2019_0000000187,1-11 1-12 10-10 10-9 12-10 12-11 2-11 2-12 3-2 4-2 8-6 8-7 9-10 9-8 9-9
mmm_uol_worlds_2019_0000000373,1-13 11-11 2-12 2-13 2-4 3-6 3-7
hka_mg_worlds_2019_0000000776,10-9 11-11 11-12 12-11 2-2 2-3 3-2 3-3 8-8 9-8 9-9
dfm_spy_worlds_2019_0000001002,11-9 12-9 13-8 13-9 2-4 3-4 5-4 5-5 5-6 6-4 6-5 6-6
cg_ryl_1_worlds_2019_0000000003,2-12 2-13 3-12 3-13 3-4 3-5 4-4 4-5 6-10 6-7 6-8 7-10 7-7 7-8 7-9 9-11 9-12
dwg_lk_3_worlds_2019_0000000345,11-11 12-11 2-12 2-13 2-2 2-3 3-2 3-3 4-2 7-10 7-12 7-7 7-9 8-11 8-12
cg_ryl_1_worlds_2019_0000000446,12-10 12-11 2-3 2-4 3-8 3-9 7-11 7-12 7-6 8-6
lk_mg_2_worlds_2019_0000001109,11-11 12-9 13-9 5-4 6-4 7-6 7-7 8-5 8-6 8-7 8-8 8-9 9-8 9-9
hka_isg_4_2019_0000000284,1-4 11-10 11-11 12-10 2-4 7-7 8-10 8-7 8-9 9-10 9-9
hka_lk_worlds_2019_0000000251,12-10 12-11 13-10 13-9 3-1 4-1 7-1 7-2 8-1 8-6
dwg_lk_4_worlds_2019_0000000018,10-11 3-4 6-6 6-7 7-4 8-8 9-11
lk_mg_2_worlds_2019_0000000547,1-13 11-11 12-11 2-3 2-4 3-12 3-3 3-4 4-12 5-12 5-13 5-6 6-6 7-7 8-6 8-7
cg_uol_worlds_2019_0000000651,10-7 10-8 12-10 12-11 12-12 13-10 13-9 4-1 4-2 6-7 7-7
cg_mmm_worlds_2019_0000001081,10-4 10-5 12-6 5-6 9-5 9-6
fla_ryl_3_worlds_2019_0000000650,10-9 11-10 11-2 11-9 12-1 12-10 12-2 12-9 2-2 5-1 5-2 6-7 7-7
cg_uol_worlds_2019_0000000028,3-2 3-3 3-4 4-1 4-2 6-9 7-8 7-9 8-10 8-9
mmm_uol_worlds_2019_0000000445,10-12 11-11 11-12 12-11 3-2 3-3 4-2 6-8 6-9 8-10 9-11
cg_uol_worlds_2019_0000000541,10-7 10-8 11-7 11-8 3-3 4-5 4-6 5-5 8-6 9-7 9-8
dwg_ryl_worlds_2019_0000000794,1-11 1-12 12-9 2-11 2-12 4-10 6-7 7-6 7-7 8-6 8-7
hka_isg_2_2019_0000000988,11-6 12-6 12-7 12-8 3-2 3-3 6-3 7-7 7-8 8-5 8-8
fla_ryl_worlds_2019_0000000025,10-10 3-3 4-2 4-3 5-2 5-5 6-5 8-8 8-9 9-10 9-11
dwg_lk_4_worlds_2019_0000000446,10-12 11-11 11-12 12-11 12-12 2-10 2-11 2-4 3-10 3-11 3-4 6-8 7-7 7-8 8-7
cg_ryl_2_worlds_2019_0000000187,11-12 12-0 12-11 12-12 4-3 5-3 6-0 7-0 7-8 8-7 8-8 9-9
hka_isg_4_2019_0000000265,11-7 11-8 11-9 12-11 2-3 3-3 9-8 9-9
hka_isg_2_2019_0000000369,10-12 11-11 11-12 12-1 2-3 3-2 3-3 4-2 8-6 8-7
fla_ryl_3_worlds_2019_0000000855,12-1 12-2 5-7 6-6 6-7 7-5 7-6 7-7 8-5 8-7
cg_ryl_2_worlds_2019_0000001147,10-0 10-11 10-4 10-5 10-8 11-11 12-0 13-0 4-5 5-0 5-4 5-5 5-6 6-0 7-0 8-0 9-0 9-4 9-5 9-6
hka_lk_2_worlds_2019_0000000949,10-10 10-9 6-2 7-1 7-2 7-8 8-2 8-6 8-7 8-8 9-12 9-13 9-6
fla_ryl_3_worlds_2019_0000000959,0-5 1-4 1-5 11-2 11-3 11-6 12-1 12-2 12-3 12-6 13-1 8-4 8-5 9-4 9-5
dwg_fla_worlds_2019_0000000979,10-10 10-2 11-1 11-10 11-2 13-1 4-4 4-5 5-4 5-5 5-8 7-6 8-6 8-7
dwg_lk_worlds_2019_0000000773,1-12 1-13 10-8 10-9 12-4 12-5 12-6 2-5 2-6 6-9 7-7
hka_lk_2_worlds_2019_0000000254,11-10 11-11 11-12 12-10 12-9 2-2 2-3 2-4 2-5 2-6 3-6 6-7 6-8 7-7
lk_mg_2_worlds_2019_0000000434,10-11 10-12 11-11 2-1 2-2 3-1 3-2 3-5 3-6 4-1 6-7 7-6 7-7 9-11 9-12
lk_mg_2_worlds_2019_0000000834,10-11 10-12 11-11 6-7 6-8 7-6 7-7 7-8 7-9 8-10 8-7 8-8 8-9 9-9
spy_uol_6_2019_0000000076,10-8 10-9 11-10 11-11 12-10 12-11 12-9 2-3 3-2 3-3 3-7 7-6 7-7 7-8 8-7
fla_ryl_2_worlds_2019_0000000204,11-10 11-11 12-10 12-11 2-2 2-3 3-2 7-6 7-7 8-6 8-7
dwg_lk_3_worlds_2019_0000000924,10-12 10-6 10-9 3-2 7-7 8-10 8-9 9-10 9-6 9-9
fla_ryl_2_worlds_2019_0000000652,10-6 12-10 12-9 3-2 3-3 4-2 6-7 7-7 9-6 9-7
spy_uol_3_2019_0000000145,10-10 10-9 11-10 11-11 11-12 12-10 12-11 12-12 12-9 13-9 2-12 2-4 2-5 6-7 7-6 7-7
dwg_lk_3_worlds_2019_0000000947,11-8 11-9 12-10 12-11 4-10 5-10 5-5 5-6 7-5 7-7
cg_uol_worlds_2019_0000000657,11-11 12-10 12-11 12-12 13-10 13-9 4-1 5-1 7-6 7-7 8-6 8-7
dwg_lk_worlds_2019_0000001231,7-5 7-7 8-5 8-6 9-5 9-6
lk_mg_2_worlds_2019_0000000054,11-11 11-12 12-11 12-12 3-3 3-4 4-3 5-3 5-4 6-3 6-4 7-6 7-7 8-7
fla_ryl_worlds_2019_0000000961,13-7 13-8 2-8 3-6 3-8 5-5 5-6 6-5 6-6 6-7 6-8 8-10 8-11 8-6 8-7 9-10
hka_isg_3_2019_0000001340,3-2 3-4 3-5 4-4 4-5 5-2 5-3 6-12 6-2 6-3 6-5 6-6 7-12 8-10 8-11 8-5 9-10 9-11 9-5
